"","ID","host_phage_spor","total.ParS.hits","pos.ParS.hit"
"8464","uvig_158682","OtherPhyla_Lytic_NonSpor",0,0
"8465","uvig_158696","OtherPhyla_Temp_NonSpor",0,0
"8466","uvig_158713","Bacillota_Temp_Spor",0,0
"8467","uvig_158748","Bacillota_Temp_Spor",0,0
"8468","uvig_158768","OtherPhyla_Lytic_NonSpor",0,0
"8469","uvig_158770","Bacillota_Lytic_Spor",0,0
"8470","uvig_158771","OtherPhyla_Temp_NonSpor",0,0
"8471","uvig_158778","Bacillota_Temp_Spor",0,0
"8472","uvig_158847","Bacillota_Temp_Spor",0,0
"8473","uvig_158848","Bacillota_Temp_Spor",0,0
"8474","uvig_158852","Bacillota_Lytic_Spor",0,0
"8475","uvig_158889","Bacillota_Temp_Spor",0,0
"8476","uvig_158904","Bacillota_Temp_Spor",0,0
"8477","uvig_158947","Bacillota_Temp_Spor",0,0
"8478","uvig_158948","Bacillota_Temp_Spor",0,0
"8479","uvig_15896","Bacillota_Temp_NonSpor",0,0
"8480","uvig_158970","Bacillota_Temp_Spor",0,0
"8481","uvig_158972","Bacillota_Temp_Spor",0,0
"8482","uvig_158978","Bacillota_Lytic_Spor",0,0
"8483","uvig_158980","Bacillota_Lytic_Spor",0,0
"8484","uvig_159018","Bacillota_Temp_Spor",0,0
"8485","uvig_159026","Bacillota_Temp_Spor",0,0
"8486","uvig_159033","Bacillota_Temp_Spor",0,0
"8487","uvig_159105","Bacillota_Temp_Spor",0,0
"8488","uvig_159106","Bacillota_Temp_Spor",0,0
"8489","uvig_159107","Bacillota_Lytic_Spor",0,0
"8490","uvig_159108","Bacillota_Temp_Spor",0,0
"8491","uvig_159112","OtherPhyla_Temp_NonSpor",0,0
"8492","uvig_159128","OtherPhyla_Temp_NonSpor",0,0
"8493","uvig_159140","OtherPhyla_Lytic_NonSpor",0,0
"8494","uvig_159191","Bacillota_Temp_Spor",0,0
"8495","uvig_159211","Bacillota_Temp_Spor",0,0
"8496","uvig_159219","Bacillota_Temp_Spor",0,0
"8497","uvig_159240","Bacillota_Temp_Spor",0,0
"8498","uvig_159244","Bacillota_Temp_Spor",0,0
"8499","uvig_159246","Bacillota_Temp_Spor",0,0
"8500","uvig_159249","OtherPhyla_Temp_NonSpor",0,0
"8501","uvig_159251","Bacillota_Temp_Spor",0,0
"8502","uvig_159254","Bacillota_Temp_Spor",0,0
"8503","uvig_159255","Bacillota_Temp_Spor",0,0
"8504","uvig_159268","Bacillota_Temp_Spor",0,0
"8505","uvig_159280","Bacillota_Lytic_Spor",0,0
"8506","uvig_159330","OtherPhyla_Lytic_NonSpor",0,0
"8507","uvig_159346","Bacillota_Temp_Spor",0,0
"8508","uvig_159349","Bacillota_Temp_Spor",0,0
"8509","uvig_159359","Bacillota_Temp_Spor",0,0
"8510","uvig_159360","Bacillota_Temp_Spor",0,0
"8511","uvig_159363","Bacillota_Lytic_Spor",0,0
"8512","uvig_159365","Bacillota_Temp_Spor",0,0
"8513","uvig_159367","Bacillota_Temp_Spor",0,0
"8514","uvig_159377","Bacillota_Temp_NonSpor",0,0
"8515","uvig_159440","OtherPhyla_Temp_NonSpor",0,0
"8516","uvig_159444","OtherPhyla_Lytic_NonSpor",0,0
"8517","uvig_159445","OtherPhyla_Temp_NonSpor",0,0
"8518","uvig_159455","Bacillota_Temp_Spor",0,0
"8519","uvig_159456","Bacillota_Temp_Spor",2,1
"8520","uvig_159465","Bacillota_Temp_NonSpor",0,0
"8521","uvig_15948","Bacillota_Temp_Spor",0,0
"8522","uvig_159515","OtherPhyla_Lytic_NonSpor",0,0
"8523","uvig_159588","OtherPhyla_Lytic_NonSpor",0,0
"8524","uvig_159607","OtherPhyla_Temp_NonSpor",0,0
"8525","uvig_159615","Bacillota_Temp_Spor",0,0
"8526","uvig_159617","OtherPhyla_Lytic_NonSpor",0,0
"8527","uvig_159694","OtherPhyla_Temp_NonSpor",0,0
"8528","uvig_159733","Bacillota_Temp_Spor",0,0
"8529","uvig_159737","OtherPhyla_Temp_NonSpor",0,0
"8530","uvig_159849","Bacillota_Lytic_Spor",0,0
"8531","uvig_159850","OtherPhyla_Temp_NonSpor",0,0
"8532","uvig_159853","Bacillota_Lytic_Spor",0,0
"8533","uvig_159861","OtherPhyla_Temp_NonSpor",0,0
"8534","uvig_159867","Bacillota_Lytic_Spor",0,0
"8535","uvig_1599","Bacillota_Temp_Spor",0,0
"8536","uvig_159903","Bacillota_Temp_Spor",0,0
"8537","uvig_159953","Bacillota_Temp_Spor",0,0
"8538","uvig_159954","Bacillota_Temp_Spor",0,0
"8539","uvig_15999","OtherPhyla_Lytic_NonSpor",0,0
"8540","uvig_159992","Bacillota_Temp_Spor",0,0
"8541","uvig_160001","Bacillota_Temp_Spor",0,0
"8542","uvig_160002","OtherPhyla_Temp_NonSpor",0,0
"8543","uvig_160031","OtherPhyla_Temp_NonSpor",0,0
"8544","uvig_160043","Bacillota_Temp_Spor",0,0
"8545","uvig_160062","Bacillota_Temp_Spor",0,0
"8546","uvig_160068","OtherPhyla_Lytic_NonSpor",0,0
"8547","uvig_160069","OtherPhyla_Lytic_NonSpor",0,0
"8548","uvig_160072","Bacillota_Lytic_Spor",0,0
"8549","uvig_160111","Bacillota_Temp_Spor",0,0
"8550","uvig_160116","Bacillota_Temp_Spor",0,0
"8551","uvig_160118","OtherPhyla_Temp_NonSpor",0,0
"8552","uvig_160119","Bacillota_Temp_Spor",0,0
"8553","uvig_160122","OtherPhyla_Temp_NonSpor",0,0
"8554","uvig_160130","OtherPhyla_Temp_NonSpor",0,0
"8555","uvig_160137","Bacillota_Lytic_Spor",0,0
"8556","uvig_160148","Bacillota_Lytic_Spor",0,0
"8557","uvig_160149","Bacillota_Temp_Spor",0,0
"8558","uvig_160178","Bacillota_Temp_Spor",0,0
"8559","uvig_160180","Bacillota_Temp_Spor",0,0
"8560","uvig_160202","OtherPhyla_Lytic_NonSpor",0,0
"8561","uvig_160243","Bacillota_Temp_Spor",0,0
"8562","uvig_160246","Bacillota_Temp_Spor",0,0
"8563","uvig_160256","Bacillota_Temp_Spor",0,0
"8564","uvig_160259","Bacillota_Temp_Spor",0,0
"8565","uvig_160266","OtherPhyla_Temp_NonSpor",0,0
"8566","uvig_160269","Bacillota_Temp_Spor",0,0
"8567","uvig_160314","Bacillota_Lytic_Spor",0,0
"8568","uvig_160321","Bacillota_Temp_Spor",0,0
"8569","uvig_160327","Bacillota_Temp_Spor",0,0
"8570","uvig_160351","Bacillota_Temp_Spor",0,0
"8571","uvig_160353","Bacillota_Lytic_Spor",0,0
"8572","uvig_160356","Bacillota_Temp_Spor",0,0
"8573","uvig_160361","Bacillota_Temp_Spor",0,0
"8574","uvig_160377","Bacillota_Temp_Spor",0,0
"8575","uvig_160410","Bacillota_Temp_Spor",0,0
"8576","uvig_160418","OtherPhyla_Temp_NonSpor",0,0
"8577","uvig_160419","Bacillota_Temp_Spor",0,0
"8578","uvig_160421","Bacillota_Temp_Spor",0,0
"8579","uvig_160423","OtherPhyla_Temp_NonSpor",0,0
"8580","uvig_160426","Bacillota_Temp_Spor",0,0
"8581","uvig_160432","Bacillota_Temp_Spor",0,0
"8582","uvig_160465","OtherPhyla_Lytic_NonSpor",0,0
"8583","uvig_160467","OtherPhyla_Temp_NonSpor",0,0
"8584","uvig_160533","Bacillota_Temp_Spor",0,0
"8585","uvig_16055","Bacillota_Temp_Spor",0,0
"8586","uvig_160553","Bacillota_Temp_Spor",0,0
"8587","uvig_160555","Bacillota_Temp_Spor",0,0
"8588","uvig_160556","Bacillota_Temp_Spor",0,0
"8589","uvig_160558","Bacillota_Temp_Spor",0,0
"8590","uvig_160577","Bacillota_Temp_Spor",0,0
"8591","uvig_160590","Bacillota_Temp_Spor",0,0
"8592","uvig_160592","Bacillota_Temp_Spor",0,0
"8593","uvig_160602","OtherPhyla_Temp_NonSpor",0,0
"8594","uvig_16061","Bacillota_Temp_Spor",0,0
"8595","uvig_160633","OtherPhyla_Temp_NonSpor",0,0
"8596","uvig_160635","Bacillota_Temp_Spor",0,0
"8597","uvig_160647","OtherPhyla_Temp_NonSpor",0,0
"8598","uvig_160661","OtherPhyla_Lytic_NonSpor",0,0
"8599","uvig_160666","Bacillota_Lytic_Spor",0,0
"8600","uvig_160689","Bacillota_Lytic_Spor",0,0
"8601","uvig_160691","Bacillota_Temp_Spor",0,0
"8602","uvig_160718","OtherPhyla_Temp_NonSpor",0,0
"8603","uvig_160726","Bacillota_Temp_Spor",0,0
"8604","uvig_160749","Bacillota_Temp_Spor",0,0
"8605","uvig_160753","Bacillota_Temp_Spor",0,0
"8606","uvig_160769","Bacillota_Temp_Spor",0,0
"8607","uvig_160771","Bacillota_Temp_Spor",0,0
"8608","uvig_160774","Bacillota_Temp_Spor",0,0
"8609","uvig_160777","Bacillota_Temp_Spor",0,0
"8610","uvig_160778","Bacillota_Temp_Spor",0,0
"8611","uvig_16078","OtherPhyla_Temp_NonSpor",0,0
"8612","uvig_160789","Bacillota_Temp_NonSpor",0,0
"8613","uvig_160798","Bacillota_Temp_NonSpor",0,0
"8614","uvig_160813","Bacillota_Temp_Spor",0,0
"8615","uvig_160815","Bacillota_Temp_Spor",0,0
"8616","uvig_160817","OtherPhyla_Lytic_NonSpor",0,0
"8617","uvig_160829","Bacillota_Temp_Spor",0,0
"8618","uvig_160830","OtherPhyla_Lytic_NonSpor",0,0
"8619","uvig_160835","Bacillota_Temp_Spor",0,0
"8620","uvig_160836","Bacillota_Lytic_Spor",0,0
"8621","uvig_160840","Bacillota_Temp_Spor",0,0
"8622","uvig_160841","Bacillota_Temp_Spor",0,0
"8623","uvig_160842","Bacillota_Temp_Spor",0,0
"8624","uvig_160848","Bacillota_Temp_Spor",0,0
"8625","uvig_16085","Bacillota_Temp_Spor",0,0
"8626","uvig_160875","Bacillota_Temp_Spor",0,0
"8627","uvig_160876","OtherPhyla_Temp_NonSpor",0,0
"8628","uvig_160877","Bacillota_Temp_Spor",0,0
"8629","uvig_160882","Bacillota_Temp_Spor",0,0
"8630","uvig_160904","Bacillota_Temp_Spor",0,0
"8631","uvig_160940","Bacillota_Lytic_Spor",0,0
"8632","uvig_160942","Bacillota_Temp_Spor",0,0
"8633","uvig_160976","Bacillota_Temp_Spor",0,0
"8634","uvig_160987","Bacillota_Temp_Spor",0,0
"8635","uvig_161109","OtherPhyla_Temp_NonSpor",0,0
"8636","uvig_161160","Bacillota_Lytic_Spor",0,0
"8637","uvig_161161","Bacillota_Temp_Spor",0,0
"8638","uvig_161162","OtherPhyla_Temp_NonSpor",0,0
"8639","uvig_161165","OtherPhyla_Temp_NonSpor",0,0
"8640","uvig_161167","OtherPhyla_Temp_NonSpor",0,0
"8641","uvig_161168","OtherPhyla_Temp_NonSpor",0,0
"8642","uvig_161205","OtherPhyla_Temp_NonSpor",0,0
"8643","uvig_161207","OtherPhyla_Lytic_NonSpor",0,0
"8644","uvig_161223","OtherPhyla_Temp_NonSpor",0,0
"8645","uvig_161237","Bacillota_Temp_Spor",0,0
"8646","uvig_161240","OtherPhyla_Lytic_NonSpor",0,0
"8647","uvig_161255","OtherPhyla_Lytic_NonSpor",0,0
"8648","uvig_161304","OtherPhyla_Temp_NonSpor",0,0
"8649","uvig_161316","OtherPhyla_Lytic_NonSpor",0,0
"8650","uvig_161317","OtherPhyla_Lytic_NonSpor",0,0
"8651","uvig_161320","Bacillota_Temp_Spor",0,0
"8652","uvig_16133","OtherPhyla_Lytic_NonSpor",0,0
"8653","uvig_161332","Bacillota_Lytic_Spor",0,0
"8654","uvig_161338","Bacillota_Temp_Spor",0,0
"8655","uvig_161351","Bacillota_Lytic_Spor",0,0
"8656","uvig_161355","Bacillota_Lytic_Spor",0,0
"8657","uvig_161381","Bacillota_Temp_Spor",0,0
"8658","uvig_161404","OtherPhyla_Lytic_NonSpor",0,0
"8659","uvig_161405","Bacillota_Temp_NonSpor",0,0
"8660","uvig_161411","OtherPhyla_Lytic_NonSpor",0,0
"8661","uvig_161412","Bacillota_Temp_Spor",0,0
"8662","uvig_161413","Bacillota_Temp_Spor",0,0
"8663","uvig_161414","OtherPhyla_Temp_NonSpor",0,0
"8664","uvig_161452","Bacillota_Temp_Spor",0,0
"8665","uvig_161454","Bacillota_Temp_Spor",0,0
"8666","uvig_161482","Bacillota_Temp_Spor",0,0
"8667","uvig_161496","OtherPhyla_Lytic_NonSpor",0,0
"8668","uvig_161503","Bacillota_Temp_Spor",0,0
"8669","uvig_161504","Bacillota_Temp_Spor",0,0
"8670","uvig_161525","Bacillota_Temp_Spor",0,0
"8671","uvig_161531","Bacillota_Temp_Spor",0,0
"8672","uvig_161532","Bacillota_Temp_Spor",0,0
"8673","uvig_161535","Bacillota_Temp_Spor",0,0
"8674","uvig_161542","Bacillota_Lytic_NonSpor",0,0
"8675","uvig_161554","Bacillota_Temp_Spor",0,0
"8676","uvig_161559","OtherPhyla_Temp_NonSpor",0,0
"8677","uvig_16156","Bacillota_Temp_Spor",0,0
"8678","uvig_16157","Bacillota_Temp_Spor",0,0
"8679","uvig_161573","Bacillota_Temp_Spor",0,0
"8680","uvig_16158","Bacillota_Temp_Spor",0,0
"8681","uvig_161626","Bacillota_Temp_Spor",0,0
"8682","uvig_161630","Bacillota_Temp_Spor",0,0
"8683","uvig_161638","Bacillota_Lytic_NonSpor",0,0
"8684","uvig_16166","OtherPhyla_Lytic_NonSpor",0,0
"8685","uvig_16168","Bacillota_Temp_Spor",0,0
"8686","uvig_161684","Bacillota_Temp_Spor",0,0
"8687","uvig_161686","Bacillota_Temp_NonSpor",0,0
"8688","uvig_161689","Bacillota_Lytic_Spor",0,0
"8689","uvig_161693","OtherPhyla_Lytic_NonSpor",0,0
"8690","uvig_161694","OtherPhyla_Temp_NonSpor",0,0
"8691","uvig_161714","Bacillota_Temp_Spor",0,0
"8692","uvig_161718","Bacillota_Temp_Spor",0,0
"8693","uvig_161720","Bacillota_Temp_NonSpor",0,0
"8694","uvig_161732","Bacillota_Temp_Spor",0,0
"8695","uvig_161734","OtherPhyla_Temp_NonSpor",0,0
"8696","uvig_16174","Bacillota_Temp_Spor",0,0
"8697","uvig_161747","OtherPhyla_Lytic_NonSpor",0,0
"8698","uvig_161800","OtherPhyla_Lytic_NonSpor",0,0
"8699","uvig_161808","Bacillota_Lytic_Spor",1,1
"8700","uvig_161830","Bacillota_Temp_Spor",0,0
"8701","uvig_161831","Bacillota_Temp_NonSpor",0,0
"8702","uvig_161835","Bacillota_Temp_Spor",0,0
"8703","uvig_161836","OtherPhyla_Lytic_NonSpor",0,0
"8704","uvig_161842","OtherPhyla_Lytic_NonSpor",0,0
"8705","uvig_161844","OtherPhyla_Temp_NonSpor",0,0
"8706","uvig_161848","OtherPhyla_Lytic_NonSpor",0,0
"8707","uvig_16188","Bacillota_Temp_Spor",0,0
"8708","uvig_16189","OtherPhyla_Temp_NonSpor",0,0
"8709","uvig_161897","OtherPhyla_Lytic_NonSpor",0,0
"8710","uvig_161899","OtherPhyla_Temp_NonSpor",0,0
"8711","uvig_161900","Bacillota_Temp_Spor",0,0
"8712","uvig_161905","Bacillota_Temp_Spor",0,0
"8713","uvig_161916","OtherPhyla_Temp_NonSpor",0,0
"8714","uvig_161917","Bacillota_Lytic_Spor",0,0
"8715","uvig_161919","Bacillota_Lytic_Spor",0,0
"8716","uvig_161920","Bacillota_Temp_Spor",0,0
"8717","uvig_161922","Bacillota_Temp_Spor",0,0
"8718","uvig_161931","Bacillota_Temp_Spor",0,0
"8719","uvig_161933","OtherPhyla_Temp_NonSpor",0,0
"8720","uvig_161947","Bacillota_Temp_Spor",0,0
"8721","uvig_161955","Bacillota_Temp_Spor",0,0
"8722","uvig_161981","OtherPhyla_Lytic_NonSpor",0,0
"8723","uvig_161995","OtherPhyla_Temp_NonSpor",0,0
"8724","uvig_162","Bacillota_Temp_Spor",0,0
"8725","uvig_162003","OtherPhyla_Temp_NonSpor",0,0
"8726","uvig_162005","Bacillota_Temp_Spor",0,0
"8727","uvig_162028","Bacillota_Temp_Spor",0,0
"8728","uvig_162036","OtherPhyla_Temp_NonSpor",0,0
"8729","uvig_162038","Bacillota_Lytic_Spor",0,0
"8730","uvig_162041","Bacillota_Temp_Spor",0,0
"8731","uvig_162133","Bacillota_Temp_Spor",0,0
"8732","uvig_162170","OtherPhyla_Temp_NonSpor",0,0
"8733","uvig_162178","Bacillota_Lytic_Spor",0,0
"8734","uvig_16219","Bacillota_Temp_Spor",1,1
"8735","uvig_162192","Bacillota_Temp_Spor",0,0
"8736","uvig_162196","Bacillota_Temp_Spor",0,0
"8737","uvig_162198","Bacillota_Temp_Spor",0,0
"8738","uvig_16221","Bacillota_Temp_Spor",0,0
"8739","uvig_162215","Bacillota_Temp_Spor",0,0
"8740","uvig_16222","Bacillota_Temp_Spor",0,0
"8741","uvig_162234","Bacillota_Temp_Spor",0,0
"8742","uvig_162235","Bacillota_Lytic_Spor",0,0
"8743","uvig_162252","OtherPhyla_Temp_NonSpor",0,0
"8744","uvig_16228","Bacillota_Temp_Spor",0,0
"8745","uvig_162285","OtherPhyla_Temp_NonSpor",0,0
"8746","uvig_162324","Bacillota_Temp_Spor",0,0
"8747","uvig_162325","Bacillota_Temp_Spor",0,0
"8748","uvig_162334","Bacillota_Temp_Spor",0,0
"8749","uvig_162341","Bacillota_Temp_Spor",0,0
"8750","uvig_162370","Bacillota_Lytic_NonSpor",0,0
"8751","uvig_162374","Bacillota_Lytic_Spor",0,0
"8752","uvig_162376","OtherPhyla_Temp_NonSpor",0,0
"8753","uvig_162378","OtherPhyla_Lytic_NonSpor",0,0
"8754","uvig_16239","OtherPhyla_Lytic_NonSpor",0,0
"8755","uvig_16240","Bacillota_Temp_Spor",0,0
"8756","uvig_16242","Bacillota_Temp_Spor",0,0
"8757","uvig_162450","Bacillota_Temp_Spor",0,0
"8758","uvig_162452","Bacillota_Temp_Spor",0,0
"8759","uvig_162458","Bacillota_Temp_Spor",0,0
"8760","uvig_162463","Bacillota_Temp_Spor",0,0
"8761","uvig_16247","OtherPhyla_Temp_NonSpor",0,0
"8762","uvig_162471","Bacillota_Temp_Spor",0,0
"8763","uvig_162481","Bacillota_Temp_Spor",0,0
"8764","uvig_162490","Bacillota_Temp_Spor",0,0
"8765","uvig_162494","Bacillota_Temp_Spor",0,0
"8766","uvig_162498","Bacillota_Lytic_Spor",0,0
"8767","uvig_16251","OtherPhyla_Lytic_NonSpor",0,0
"8768","uvig_162531","Bacillota_Lytic_Spor",0,0
"8769","uvig_162533","Bacillota_Lytic_Spor",0,0
"8770","uvig_162536","OtherPhyla_Temp_NonSpor",0,0
"8771","uvig_162539","Bacillota_Temp_Spor",0,0
"8772","uvig_162544","OtherPhyla_Lytic_NonSpor",0,0
"8773","uvig_162580","Bacillota_Temp_Spor",0,0
"8774","uvig_162664","OtherPhyla_Temp_NonSpor",0,0
"8775","uvig_162666","OtherPhyla_Lytic_NonSpor",0,0
"8776","uvig_162712","Bacillota_Temp_Spor",0,0
"8777","uvig_162723","Bacillota_Temp_Spor",0,0
"8778","uvig_162732","Bacillota_Lytic_Spor",0,0
"8779","uvig_162741","OtherPhyla_Lytic_NonSpor",0,0
"8780","uvig_162742","OtherPhyla_Lytic_NonSpor",0,0
"8781","uvig_162745","Bacillota_Temp_Spor",0,0
"8782","uvig_1628","OtherPhyla_Temp_NonSpor",0,0
"8783","uvig_162800","OtherPhyla_Lytic_NonSpor",0,0
"8784","uvig_162817","Bacillota_Temp_Spor",0,0
"8785","uvig_162819","Bacillota_Temp_Spor",0,0
"8786","uvig_162825","OtherPhyla_Temp_NonSpor",0,0
"8787","uvig_162846","Bacillota_Temp_Spor",0,0
"8788","uvig_162849","OtherPhyla_Lytic_NonSpor",0,0
"8789","uvig_16288","OtherPhyla_Lytic_NonSpor",0,0
"8790","uvig_162932","Bacillota_Temp_Spor",0,0
"8791","uvig_162944","Bacillota_Lytic_Spor",0,0
"8792","uvig_162990","Bacillota_Temp_Spor",0,0
"8793","uvig_163012","OtherPhyla_Lytic_NonSpor",0,0
"8794","uvig_163013","OtherPhyla_Lytic_NonSpor",0,0
"8795","uvig_163014","Bacillota_Temp_Spor",0,0
"8796","uvig_163020","OtherPhyla_Lytic_NonSpor",0,0
"8797","uvig_163037","OtherPhyla_Lytic_NonSpor",0,0
"8798","uvig_163043","Bacillota_Temp_Spor",0,0
"8799","uvig_163046","Bacillota_Temp_Spor",0,0
"8800","uvig_163048","OtherPhyla_Temp_NonSpor",0,0
"8801","uvig_163052","OtherPhyla_Temp_NonSpor",0,0
"8802","uvig_163054","Bacillota_Temp_Spor",0,0
"8803","uvig_163058","Bacillota_Temp_Spor",0,0
"8804","uvig_16307","OtherPhyla_Temp_NonSpor",0,0
"8805","uvig_163081","Bacillota_Lytic_Spor",0,0
"8806","uvig_163083","Bacillota_Temp_Spor",0,0
"8807","uvig_163097","OtherPhyla_Temp_NonSpor",0,0
"8808","uvig_163162","Bacillota_Lytic_Spor",0,0
"8809","uvig_163177","OtherPhyla_Lytic_NonSpor",0,0
"8810","uvig_1632","Bacillota_Temp_Spor",0,0
"8811","uvig_163216","OtherPhyla_Lytic_NonSpor",0,0
"8812","uvig_163224","OtherPhyla_Temp_NonSpor",0,0
"8813","uvig_16329","OtherPhyla_Lytic_NonSpor",0,0
"8814","uvig_163325","Bacillota_Temp_Spor",0,0
"8815","uvig_163328","Bacillota_Temp_Spor",0,0
"8816","uvig_163333","OtherPhyla_Lytic_NonSpor",0,0
"8817","uvig_163335","OtherPhyla_Lytic_NonSpor",0,0
"8818","uvig_163343","OtherPhyla_Lytic_NonSpor",0,0
"8819","uvig_163351","Bacillota_Temp_Spor",0,0
"8820","uvig_163355","Bacillota_Temp_Spor",0,0
"8821","uvig_163365","OtherPhyla_Temp_NonSpor",0,0
"8822","uvig_163366","Bacillota_Temp_Spor",0,0
"8823","uvig_163369","OtherPhyla_Temp_NonSpor",0,0
"8824","uvig_163371","Bacillota_Temp_Spor",0,0
"8825","uvig_163376","OtherPhyla_Temp_NonSpor",0,0
"8826","uvig_163379","Bacillota_Temp_Spor",1,1
"8827","uvig_163389","Bacillota_Temp_Spor",0,0
"8828","uvig_163439","Bacillota_Temp_Spor",0,0
"8829","uvig_163448","Bacillota_Temp_Spor",0,0
"8830","uvig_163457","Bacillota_Lytic_Spor",0,0
"8831","uvig_163502","Bacillota_Lytic_Spor",0,0
"8832","uvig_163512","Bacillota_Lytic_Spor",0,0
"8833","uvig_163513","Bacillota_Temp_Spor",0,0
"8834","uvig_163536","Bacillota_Temp_Spor",0,0
"8835","uvig_16356","OtherPhyla_Temp_NonSpor",0,0
"8836","uvig_163561","Bacillota_Lytic_Spor",0,0
"8837","uvig_163578","OtherPhyla_Temp_NonSpor",0,0
"8838","uvig_163579","OtherPhyla_Temp_NonSpor",0,0
"8839","uvig_163582","Bacillota_Temp_Spor",0,0
"8840","uvig_163584","OtherPhyla_Temp_NonSpor",0,0
"8841","uvig_163585","Bacillota_Temp_Spor",0,0
"8842","uvig_163599","OtherPhyla_Temp_NonSpor",0,0
"8843","uvig_163600","OtherPhyla_Lytic_NonSpor",0,0
"8844","uvig_163605","Bacillota_Lytic_NonSpor",0,0
"8845","uvig_163606","OtherPhyla_Temp_NonSpor",0,0
"8846","uvig_163625","OtherPhyla_Lytic_NonSpor",0,0
"8847","uvig_163629","OtherPhyla_Temp_NonSpor",0,0
"8848","uvig_163717","Bacillota_Lytic_Spor",0,0
"8849","uvig_163772","Bacillota_Temp_Spor",0,0
"8850","uvig_163776","Bacillota_Temp_Spor",0,0
"8851","uvig_163783","Bacillota_Lytic_Spor",0,0
"8852","uvig_16381","OtherPhyla_Lytic_NonSpor",0,0
"8853","uvig_163812","Bacillota_Temp_Spor",0,0
"8854","uvig_163813","Bacillota_Temp_Spor",0,0
"8855","uvig_163820","Bacillota_Temp_Spor",0,0
"8856","uvig_163825","Bacillota_Temp_Spor",0,0
"8857","uvig_163840","Bacillota_Temp_Spor",0,0
"8858","uvig_163842","Bacillota_Temp_Spor",0,0
"8859","uvig_163846","Bacillota_Temp_Spor",0,0
"8860","uvig_163847","Bacillota_Temp_Spor",0,0
"8861","uvig_163858","Bacillota_Temp_Spor",0,0
"8862","uvig_163917","OtherPhyla_Lytic_NonSpor",0,0
"8863","uvig_163931","OtherPhyla_Lytic_NonSpor",0,0
"8864","uvig_163933","Bacillota_Temp_Spor",0,0
"8865","uvig_163937","Bacillota_Lytic_Spor",0,0
"8866","uvig_163941","Bacillota_Temp_Spor",0,0
"8867","uvig_163952","Bacillota_Temp_Spor",1,1
"8868","uvig_163974","Bacillota_Temp_Spor",0,0
"8869","uvig_163995","OtherPhyla_Temp_NonSpor",0,0
"8870","uvig_16401","Bacillota_Temp_Spor",0,0
"8871","uvig_164019","Bacillota_Temp_Spor",0,0
"8872","uvig_164030","Bacillota_Temp_Spor",0,0
"8873","uvig_164034","Bacillota_Temp_Spor",0,0
"8874","uvig_164035","Bacillota_Temp_Spor",0,0
"8875","uvig_164038","Bacillota_Temp_Spor",0,0
"8876","uvig_164057","Bacillota_Temp_Spor",0,0
"8877","uvig_16406","Bacillota_Lytic_Spor",0,0
"8878","uvig_164067","Bacillota_Temp_Spor",0,0
"8879","uvig_164068","Bacillota_Temp_Spor",0,0
"8880","uvig_164074","Bacillota_Temp_Spor",0,0
"8881","uvig_16408","OtherPhyla_Lytic_NonSpor",0,0
"8882","uvig_164086","OtherPhyla_Temp_NonSpor",0,0
"8883","uvig_164134","Bacillota_Temp_Spor",0,0
"8884","uvig_164135","Bacillota_Temp_Spor",0,0
"8885","uvig_164139","Bacillota_Temp_Spor",0,0
"8886","uvig_164142","OtherPhyla_Temp_NonSpor",0,0
"8887","uvig_164146","OtherPhyla_Lytic_NonSpor",0,0
"8888","uvig_164179","Bacillota_Lytic_Spor",0,0
"8889","uvig_164181","Bacillota_Lytic_Spor",0,0
"8890","uvig_164191","Bacillota_Temp_Spor",0,0
"8891","uvig_164194","OtherPhyla_Temp_NonSpor",0,0
"8892","uvig_164254","Bacillota_Lytic_Spor",0,0
"8893","uvig_164257","OtherPhyla_Temp_NonSpor",0,0
"8894","uvig_164317","Bacillota_Temp_Spor",0,0
"8895","uvig_164335","OtherPhyla_Lytic_NonSpor",0,0
"8896","uvig_164338","Bacillota_Temp_Spor",0,0
"8897","uvig_164362","OtherPhyla_Lytic_NonSpor",0,0
"8898","uvig_164366","Bacillota_Lytic_Spor",0,0
"8899","uvig_164377","Bacillota_Temp_Spor",0,0
"8900","uvig_164380","Bacillota_Temp_Spor",0,0
"8901","uvig_1644","Bacillota_Temp_NonSpor",0,0
"8902","uvig_164400","Bacillota_Temp_Spor",0,0
"8903","uvig_164431","OtherPhyla_Lytic_NonSpor",0,0
"8904","uvig_164448","Bacillota_Temp_Spor",0,0
"8905","uvig_164449","Bacillota_Temp_Spor",0,0
"8906","uvig_164464","OtherPhyla_Lytic_NonSpor",0,0
"8907","uvig_164468","Bacillota_Temp_Spor",0,0
"8908","uvig_164499","OtherPhyla_Temp_NonSpor",0,0
"8909","uvig_164501","Bacillota_Temp_Spor",0,0
"8910","uvig_164505","Bacillota_Temp_Spor",0,0
"8911","uvig_164508","OtherPhyla_Temp_NonSpor",0,0
"8912","uvig_164559","Bacillota_Temp_Spor",0,0
"8913","uvig_164571","Bacillota_Temp_Spor",0,0
"8914","uvig_164572","OtherPhyla_Temp_NonSpor",0,0
"8915","uvig_164576","Bacillota_Temp_Spor",0,0
"8916","uvig_164577","Bacillota_Temp_Spor",0,0
"8917","uvig_164582","OtherPhyla_Lytic_NonSpor",0,0
"8918","uvig_164583","OtherPhyla_Lytic_NonSpor",0,0
"8919","uvig_164585","Bacillota_Temp_Spor",0,0
