genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
MG029509.fna,0.005,greedy,fastANI,True,0,0_1017,0_1017
MG029510.fna,0.005,greedy,fastANI,True,0,0_1713,0_1713
MG029511.fna,0.005,greedy,fastANI,True,0,0_961,0_961
MG029512.fna,0.005,greedy,fastANI,False,0,0_1241,0_1241
MG029513.fna,0.005,greedy,fastANI,True,0,0_930,0_930
MG029514.fna,0.005,greedy,fastANI,True,0,0_957,0_957
MG029515.fna,0.005,greedy,fastANI,False,0,0_927,0_927
MG029516.fna,0.005,greedy,fastANI,False,0,0_955,0_955
MG029517.fna,0.005,greedy,fastANI,False,0,0_955,0_955
MG029518.fna,0.005,greedy,fastANI,True,0,0_970,0_970
MG252693.fna,0.005,greedy,fastANI,True,0,0_635,0_635
MG253647.fna,0.005,greedy,fastANI,True,0,0_2412,0_2412
MG253648.fna,0.005,greedy,fastANI,True,0,0_2401,0_2401
MG253649.fna,0.005,greedy,fastANI,True,0,0_2422,0_2422
MG253650.fna,0.005,greedy,fastANI,False,0,0_2421,0_2421
MG253651.fna,0.005,greedy,fastANI,True,0,0_2425,0_2425
MG253652.fna,0.005,greedy,fastANI,True,0,0_2433,0_2433
MG253653.fna,0.005,greedy,fastANI,True,0,0_2436,0_2436
MG264739.fna,0.005,greedy,fastANI,True,0,0_1542,0_1542
MG309717.fna,0.005,greedy,fastANI,False,0,0_2432,0_2432
MG309718.fna,0.005,greedy,fastANI,False,0,0_2432,0_2432
MG557618.fna,0.005,greedy,fastANI,False,0,0_209,0_209
MG557619.fna,0.005,greedy,fastANI,True,0,0_1225,0_1225
MG557979.fna,0.005,greedy,fastANI,True,0,0_330,0_330
MG564297.fna,0.005,greedy,fastANI,True,0,0_1434,0_1434
MG584725.fna,0.005,greedy,fastANI,True,0,0_2614,0_2614
MG602477.fna,0.005,greedy,fastANI,True,0,0_142,0_142
MG656408.fna,0.005,greedy,fastANI,True,0,0_235,0_235
MG708273.fna,0.005,greedy,fastANI,True,0,0_2216,0_2216
MG708274.fna,0.005,greedy,fastANI,True,0,0_1753,0_1753
MG708275.fna,0.005,greedy,fastANI,True,0,0_1400,0_1400
MG708276.fna,0.005,greedy,fastANI,True,0,0_1354,0_1354
MG710484.fna,0.005,greedy,fastANI,True,0,0_1280,0_1280
MG711460.fna,0.005,greedy,fastANI,True,0,0_1920,0_1920
MG711461.fna,0.005,greedy,fastANI,True,0,0_902,0_902
MG711462.fna,0.005,greedy,fastANI,True,0,0_878,0_878
MG711463.fna,0.005,greedy,fastANI,True,0,0_722,0_722
MG711464.fna,0.005,greedy,fastANI,True,0,0_2161,0_2161
MG711465.fna,0.005,greedy,fastANI,True,0,0_685,0_685
MG711466.fna,0.005,greedy,fastANI,True,0,0_804,0_804
MG711467.fna,0.005,greedy,fastANI,True,0,0_814,0_814
MG721208.fna,0.005,greedy,fastANI,True,0,0_310,0_310
MG727695.fna,0.005,greedy,fastANI,True,0,0_1620,0_1620
MG727696.fna,0.005,greedy,fastANI,False,0,0_1785,0_1785
MG727697.fna,0.005,greedy,fastANI,True,0,0_1409,0_1409
MG727698.fna,0.005,greedy,fastANI,True,0,0_1483,0_1483
MG727699.fna,0.005,greedy,fastANI,False,0,0_1552,0_1552
MG727700.fna,0.005,greedy,fastANI,True,0,0_1801,0_1801
MG727701.fna,0.005,greedy,fastANI,True,0,0_1258,0_1258
MG727702.fna,0.005,greedy,fastANI,True,0,0_1589,0_1589
MG744354.fna,0.005,greedy,fastANI,True,0,0_621,0_621
MG763894.fna,0.005,greedy,fastANI,True,0,0_107,0_107
MG765274.fna,0.005,greedy,fastANI,True,0,0_636,0_636
MG765275.fna,0.005,greedy,fastANI,True,0,0_1798,0_1798
MG765276.fna,0.005,greedy,fastANI,True,0,0_633,0_633
MG765277.fna,0.005,greedy,fastANI,True,0,0_380,0_380
MG765278.fna,0.005,greedy,fastANI,True,0,0_1699,0_1699
MG765279.fna,0.005,greedy,fastANI,True,0,0_423,0_423
MG766218.fna,0.005,greedy,fastANI,False,0,0_2722,0_2722
MG766219.fna,0.005,greedy,fastANI,True,0,0_2722,0_2722
MG770897.fna,0.005,greedy,fastANI,True,0,0_1001,0_1001
MG779474.fna,0.005,greedy,fastANI,True,0,0_2264,0_2264
MG784342.fna,0.005,greedy,fastANI,True,0,0_1314,0_1314
MG788324.fna,0.005,greedy,fastANI,True,0,0_654,0_654
MG913376.fna,0.005,greedy,fastANI,True,0,0_2326,0_2326
MG967616.fna,0.005,greedy,fastANI,True,0,0_624,0_624
MG967617.fna,0.005,greedy,fastANI,False,0,0_624,0_624
MG967618.fna,0.005,greedy,fastANI,True,0,0_616,0_616
MG969427.fna,0.005,greedy,fastANI,True,0,0_1453,0_1453
MG983742.fna,0.005,greedy,fastANI,True,0,0_840,0_840
MH000602.fna,0.005,greedy,fastANI,True,0,0_1936,0_1936
MH000603.fna,0.005,greedy,fastANI,True,0,0_1808,0_1808
MH000604.fna,0.005,greedy,fastANI,True,0,0_2160,0_2160
MH028956.fna,0.005,greedy,fastANI,True,0,0_231,0_231
MH078572.fna,0.005,greedy,fastANI,True,0,0_319,0_319
MH107118.fna,0.005,greedy,fastANI,True,0,0_2746,0_2746
MH107769.fna,0.005,greedy,fastANI,True,0,0_204,0_204
MH136584.fna,0.005,greedy,fastANI,True,0,0_420,0_420
MH159197.fna,0.005,greedy,fastANI,True,0,0_366,0_366
MH193369.fna,0.005,greedy,fastANI,True,0,0_1439,0_1439
MH203383.fna,0.005,greedy,fastANI,True,0,0_1459,0_1459
MH203384.fna,0.005,greedy,fastANI,True,0,0_1454,0_1454
MH220877.fna,0.005,greedy,fastANI,True,0,0_1579,0_1579
MH248069.fna,0.005,greedy,fastANI,True,0,0_2705,0_2705
MH299806.fna,0.005,greedy,fastANI,True,0,0_669,0_669
MH321490.fna,0.005,greedy,fastANI,True,0,0_365,0_365
MH321491.fna,0.005,greedy,fastANI,True,0,0_328,0_328
MH321492.fna,0.005,greedy,fastANI,True,0,0_1156,0_1156
MH341451.fna,0.005,greedy,fastANI,True,0,0_1710,0_1710
MH341452.fna,0.005,greedy,fastANI,True,0,0_1612,0_1612
MH341453.fna,0.005,greedy,fastANI,True,0,0_899,0_899
MH355583.fna,0.005,greedy,fastANI,True,0,0_1532,0_1532
MH356730.fna,0.005,greedy,fastANI,True,0,0_593,0_593
MH375074.fna,0.005,greedy,fastANI,True,0,0_1449,0_1449
MH375593.fna,0.005,greedy,fastANI,True,0,0_1486,0_1486
MH375594.fna,0.005,greedy,fastANI,True,0,0_1824,0_1824
MH375595.fna,0.005,greedy,fastANI,True,0,0_1893,0_1893
MH375596.fna,0.005,greedy,fastANI,True,0,0_1288,0_1288
MH375597.fna,0.005,greedy,fastANI,False,0,0_1974,0_1974
MH375598.fna,0.005,greedy,fastANI,True,0,0_1977,0_1977
MH375599.fna,0.005,greedy,fastANI,True,0,0_2112,0_2112
MH375600.fna,0.005,greedy,fastANI,True,0,0_2028,0_2028
MH384259.fna,0.005,greedy,fastANI,True,0,0_1113,0_1113
MH384260.fna,0.005,greedy,fastANI,True,0,0_1152,0_1152
MH384261.fna,0.005,greedy,fastANI,True,0,0_954,0_954
MH393889.fna,0.005,greedy,fastANI,True,0,0_2638,0_2638
MH401414.fna,0.005,greedy,fastANI,False,0,0_1119,0_1119
MH401415.fna,0.005,greedy,fastANI,False,0,0_1119,0_1119
MH401416.fna,0.005,greedy,fastANI,True,0,0_1212,0_1212
MH431930.fna,0.005,greedy,fastANI,True,0,0_1499,0_1499
MH431931.fna,0.005,greedy,fastANI,True,0,0_1165,0_1165
MH431932.fna,0.005,greedy,fastANI,False,0,0_1727,0_1727
MH431933.fna,0.005,greedy,fastANI,True,0,0_1727,0_1727
MH431934.fna,0.005,greedy,fastANI,True,0,0_1719,0_1719
MH431935.fna,0.005,greedy,fastANI,True,0,0_1552,0_1552
MH431936.fna,0.005,greedy,fastANI,True,0,0_1463,0_1463
MH431937.fna,0.005,greedy,fastANI,True,0,0_1794,0_1794
MH431938.fna,0.005,greedy,fastANI,True,0,0_783,0_783
MH454076.fna,0.005,greedy,fastANI,True,0,0_768,0_768
MH454077.fna,0.005,greedy,fastANI,False,0,0_1727,0_1727
MH454078.fna,0.005,greedy,fastANI,True,0,0_1705,0_1705
MH454079.fna,0.005,greedy,fastANI,True,0,0_1724,0_1724
MH454080.fna,0.005,greedy,fastANI,True,0,0_769,0_769
MH454081.fna,0.005,greedy,fastANI,False,0,0_1499,0_1499
MH454082.fna,0.005,greedy,fastANI,False,0,0_1719,0_1719
MH454083.fna,0.005,greedy,fastANI,True,0,0_1791,0_1791
MH454084.fna,0.005,greedy,fastANI,False,0,0_1552,0_1552
MH458951.fna,0.005,greedy,fastANI,True,0,0_884,0_884
MH460824.fna,0.005,greedy,fastANI,True,0,0_862,0_862
MH460825.fna,0.005,greedy,fastANI,True,0,0_779,0_779
MH460826.fna,0.005,greedy,fastANI,False,0,0_790,0_790
MH460827.fna,0.005,greedy,fastANI,True,0,0_790,0_790
MH487649.fna,0.005,greedy,fastANI,True,0,0_134,0_134
MH538193.fna,0.005,greedy,fastANI,True,0,0_337,0_337
MH542234.fna,0.005,greedy,fastANI,True,0,0_375,0_375
MH598512.fna,0.005,greedy,fastANI,True,0,0_1262,0_1262
MH606185.fna,0.005,greedy,fastANI,True,0,0_191,0_191
MH618488.fna,0.005,greedy,fastANI,True,0,0_737,0_737
MH638309.fna,0.005,greedy,fastANI,True,0,0_51,0_51
MH638310.fna,0.005,greedy,fastANI,True,0,0_92,0_92
MH638311.fna,0.005,greedy,fastANI,True,0,0_91,0_91
MH638312.fna,0.005,greedy,fastANI,True,0,0_45,0_45
MH707426.fna,0.005,greedy,fastANI,True,0,0_2630,0_2630
MH707427.fna,0.005,greedy,fastANI,False,0,0_2630,0_2630
MH707428.fna,0.005,greedy,fastANI,True,0,0_2652,0_2652
MH707429.fna,0.005,greedy,fastANI,True,0,0_152,0_152
MH707430.fna,0.005,greedy,fastANI,True,0,0_793,0_793
MH707431.fna,0.005,greedy,fastANI,True,0,0_172,0_172
MH707432.fna,0.005,greedy,fastANI,True,0,0_223,0_223
MH707433.fna,0.005,greedy,fastANI,True,0,0_155,0_155
MH707434.fna,0.005,greedy,fastANI,True,0,0_770,0_770
MH707435.fna,0.005,greedy,fastANI,True,0,0_211,0_211
MH707436.fna,0.005,greedy,fastANI,True,0,0_194,0_194
MH729379.fna,0.005,greedy,fastANI,True,0,0_497,0_497
MH752385.fna,0.005,greedy,fastANI,True,0,0_1090,0_1090
MH779518.fna,0.005,greedy,fastANI,True,0,0_2599,0_2599
MH779519.fna,0.005,greedy,fastANI,True,0,0_2584,0_2584
MH779520.fna,0.005,greedy,fastANI,True,0,0_2583,0_2583
MH779521.fna,0.005,greedy,fastANI,True,0,0_2577,0_2577
MH779522.fna,0.005,greedy,fastANI,True,0,0_2573,0_2573
MH779523.fna,0.005,greedy,fastANI,True,0,0_2535,0_2535
MH779524.fna,0.005,greedy,fastANI,True,0,0_2572,0_2572
MH779525.fna,0.005,greedy,fastANI,True,0,0_2581,0_2581
MH779526.fna,0.005,greedy,fastANI,True,0,0_2570,0_2570
MH779527.fna,0.005,greedy,fastANI,True,0,0_2549,0_2549
MH791397.fna,0.005,greedy,fastANI,True,0,0_220,0_220
MH791415.fna,0.005,greedy,fastANI,True,0,0_732,0_732
MH809528.fna,0.005,greedy,fastANI,True,0,0_1682,0_1682
MH809529.fna,0.005,greedy,fastANI,True,0,0_448,0_448
MH809530.fna,0.005,greedy,fastANI,True,0,0_368,0_368
MH809531.fna,0.005,greedy,fastANI,True,0,0_400,0_400
MH817022.fna,0.005,greedy,fastANI,False,0,0_2516,0_2516
MH837542.fna,0.005,greedy,fastANI,True,0,0_1140,0_1140
MH837543.fna,0.005,greedy,fastANI,True,0,0_1092,0_1092
MH844528.fna,0.005,greedy,fastANI,True,0,0_218,0_218
MH844529.fna,0.005,greedy,fastANI,True,0,0_216,0_216
MH853355.fna,0.005,greedy,fastANI,True,0,0_1844,0_1844
MH853356.fna,0.005,greedy,fastANI,True,0,0_1024,0_1024
MH853357.fna,0.005,greedy,fastANI,True,0,0_2284,0_2284
MH853358.fna,0.005,greedy,fastANI,False,0,0_1844,0_1844
MH880817.fna,0.005,greedy,fastANI,True,0,0_197,0_197
MH884508.fna,0.005,greedy,fastANI,True,0,0_113,0_113
MH884509.fna,0.005,greedy,fastANI,True,0,0_719,0_719
MH884512.fna,0.005,greedy,fastANI,True,0,0_801,0_801
MH884513.fna,0.005,greedy,fastANI,True,0,0_858,0_858
MH884514.fna,0.005,greedy,fastANI,True,0,0_907,0_907
MH892350.fna,0.005,greedy,fastANI,True,0,0_2290,0_2290
MH892351.fna,0.005,greedy,fastANI,True,0,0_2147,0_2147
MH892352.fna,0.005,greedy,fastANI,True,0,0_2096,0_2096
MH892353.fna,0.005,greedy,fastANI,True,0,0_1870,0_1870
MH892354.fna,0.005,greedy,fastANI,True,0,0_1874,0_1874
MH892355.fna,0.005,greedy,fastANI,True,0,0_2122,0_2122
MH892356.fna,0.005,greedy,fastANI,True,0,0_2051,0_2051
MH892357.fna,0.005,greedy,fastANI,True,0,0_2176,0_2176
MH892358.fna,0.005,greedy,fastANI,True,0,0_2170,0_2170
MH892359.fna,0.005,greedy,fastANI,True,0,0_2139,0_2139
MH892360.fna,0.005,greedy,fastANI,True,0,0_1960,0_1960
MH892361.fna,0.005,greedy,fastANI,True,0,0_2048,0_2048
MH892362.fna,0.005,greedy,fastANI,True,0,0_1926,0_1926
MH892363.fna,0.005,greedy,fastANI,True,0,0_1996,0_1996
MH892364.fna,0.005,greedy,fastANI,True,0,0_2144,0_2144
MH892365.fna,0.005,greedy,fastANI,False,0,0_2265,0_2265
MH892366.fna,0.005,greedy,fastANI,True,0,0_2095,0_2095
MH892367.fna,0.005,greedy,fastANI,True,0,0_2065,0_2065
MH892368.fna,0.005,greedy,fastANI,True,0,0_2265,0_2265
MH892369.fna,0.005,greedy,fastANI,False,0,0_2295,0_2295
MH892370.fna,0.005,greedy,fastANI,False,0,0_2265,0_2265
MH892371.fna,0.005,greedy,fastANI,True,0,0_2295,0_2295
MH892372.fna,0.005,greedy,fastANI,False,0,0_2265,0_2265
MH892373.fna,0.005,greedy,fastANI,True,0,0_2174,0_2174
MH892374.fna,0.005,greedy,fastANI,True,0,0_2291,0_2291
MH892375.fna,0.005,greedy,fastANI,True,0,0_2154,0_2154
MH892376.fna,0.005,greedy,fastANI,True,0,0_2075,0_2075
MH892377.fna,0.005,greedy,fastANI,False,0,0_1924,0_1924
MH892378.fna,0.005,greedy,fastANI,True,0,0_1924,0_1924
MH892379.fna,0.005,greedy,fastANI,True,0,0_2043,0_2043
MH892380.fna,0.005,greedy,fastANI,False,0,0_2043,0_2043
MH892381.fna,0.005,greedy,fastANI,True,0,0_2001,0_2001
MH892382.fna,0.005,greedy,fastANI,True,0,0_2080,0_2080
MH892383.fna,0.005,greedy,fastANI,True,0,0_1925,0_1925
MH892384.fna,0.005,greedy,fastANI,False,0,0_1925,0_1925
MH892385.fna,0.005,greedy,fastANI,False,0,0_1925,0_1925
MH937457.fna,0.005,greedy,fastANI,True,0,0_1738,0_1738
MH937458.fna,0.005,greedy,fastANI,True,0,0_1887,0_1887
MH937459.fna,0.005,greedy,fastANI,True,0,0_2015,0_2015
MH937460.fna,0.005,greedy,fastANI,True,0,0_1505,0_1505
MH937461.fna,0.005,greedy,fastANI,True,0,0_2012,0_2012
MH937462.fna,0.005,greedy,fastANI,True,0,0_1721,0_1721
MH937463.fna,0.005,greedy,fastANI,True,0,0_1507,0_1507
MH937464.fna,0.005,greedy,fastANI,True,0,0_1883,0_1883
MH937465.fna,0.005,greedy,fastANI,True,0,0_1752,0_1752
MH937466.fna,0.005,greedy,fastANI,True,0,0_1928,0_1928
MH937467.fna,0.005,greedy,fastANI,True,0,0_1568,0_1568
MH937468.fna,0.005,greedy,fastANI,True,0,0_1984,0_1984
MH937469.fna,0.005,greedy,fastANI,True,0,0_1861,0_1861
MH937470.fna,0.005,greedy,fastANI,True,0,0_2101,0_2101
MH937471.fna,0.005,greedy,fastANI,True,0,0_1858,0_1858
MH937472.fna,0.005,greedy,fastANI,True,0,0_2167,0_2167
MH937473.fna,0.005,greedy,fastANI,True,0,0_1450,0_1450
MH937474.fna,0.005,greedy,fastANI,True,0,0_1952,0_1952
MH937475.fna,0.005,greedy,fastANI,True,0,0_1938,0_1938
MH937476.fna,0.005,greedy,fastANI,True,0,0_2286,0_2286
MH937477.fna,0.005,greedy,fastANI,True,0,0_2053,0_2053
MH937478.fna,0.005,greedy,fastANI,False,0,0_1942,0_1942
MH937479.fna,0.005,greedy,fastANI,False,0,0_1909,0_1909
MH937480.fna,0.005,greedy,fastANI,True,0,0_1835,0_1835
MH937481.fna,0.005,greedy,fastANI,True,0,0_2146,0_2146
MH937482.fna,0.005,greedy,fastANI,True,0,0_2060,0_2060
MH937483.fna,0.005,greedy,fastANI,True,0,0_1826,0_1826
MH937484.fna,0.005,greedy,fastANI,False,0,0_2093,0_2093
MH937485.fna,0.005,greedy,fastANI,True,0,0_2057,0_2057
MH937486.fna,0.005,greedy,fastANI,True,0,0_1991,0_1991
MH937487.fna,0.005,greedy,fastANI,True,0,0_1994,0_1994
MH937488.fna,0.005,greedy,fastANI,True,0,0_1903,0_1903
MH937489.fna,0.005,greedy,fastANI,True,0,0_2180,0_2180
MH937490.fna,0.005,greedy,fastANI,True,0,0_1955,0_1955
MH937491.fna,0.005,greedy,fastANI,True,0,0_1931,0_1931
MH937492.fna,0.005,greedy,fastANI,True,0,0_2000,0_2000
MH937493.fna,0.005,greedy,fastANI,True,0,0_1683,0_1683
MH937494.fna,0.005,greedy,fastANI,True,0,0_1287,0_1287
MH937495.fna,0.005,greedy,fastANI,True,0,0_2158,0_2158
MH937496.fna,0.005,greedy,fastANI,False,0,0_2098,0_2098
MH937497.fna,0.005,greedy,fastANI,True,0,0_2098,0_2098
MH937498.fna,0.005,greedy,fastANI,True,0,0_2093,0_2093
MH937499.fna,0.005,greedy,fastANI,True,0,0_1557,0_1557
MH937500.fna,0.005,greedy,fastANI,True,0,0_2138,0_2138
MH937501.fna,0.005,greedy,fastANI,False,0,0_2168,0_2168
MH937502.fna,0.005,greedy,fastANI,True,0,0_1942,0_1942
MH937503.fna,0.005,greedy,fastANI,True,0,0_1909,0_1909
MH937504.fna,0.005,greedy,fastANI,True,0,0_1885,0_1885
MH937505.fna,0.005,greedy,fastANI,True,0,0_2185,0_2185
MH937506.fna,0.005,greedy,fastANI,True,0,0_1663,0_1663
MH937507.fna,0.005,greedy,fastANI,True,0,0_2050,0_2050
MH937508.fna,0.005,greedy,fastANI,True,0,0_2088,0_2088
MH937509.fna,0.005,greedy,fastANI,True,0,0_1633,0_1633
MH937510.fna,0.005,greedy,fastANI,True,0,0_1898,0_1898
MH937511.fna,0.005,greedy,fastANI,True,0,0_2032,0_2032
MH972260.fna,0.005,greedy,fastANI,True,0,0_2720,0_2720
MH972261.fna,0.005,greedy,fastANI,True,0,0_2670,0_2670
MH972262.fna,0.005,greedy,fastANI,True,0,0_2672,0_2672
MH972263.fna,0.005,greedy,fastANI,True,0,0_2660,0_2660
MH973661.fna,0.005,greedy,fastANI,True,0,0_1902,0_1902
MH973662.fna,0.005,greedy,fastANI,True,0,0_1995,0_1995
MH973663.fna,0.005,greedy,fastANI,True,0,0_2292,0_2292
MH983004.fna,0.005,greedy,fastANI,True,0,0_1471,0_1471
MH999279.fna,0.005,greedy,fastANI,True,0,0_2686,0_2686
MH999280.fna,0.005,greedy,fastANI,True,0,0_1616,0_1616
MK017819.fna,0.005,greedy,fastANI,True,0,0_836,0_836
MK017820.fna,0.005,greedy,fastANI,True,0,0_2640,0_2640
MK044828.fna,0.005,greedy,fastANI,True,0,0_2149,0_2149
MK044829.fna,0.005,greedy,fastANI,True,0,0_1617,0_1617
MK075001.fna,0.005,greedy,fastANI,True,0,0_997,0_997
MK075002.fna,0.005,greedy,fastANI,True,0,0_1079,0_1079
MK075003.fna,0.005,greedy,fastANI,True,0,0_1231,0_1231
MK075004.fna,0.005,greedy,fastANI,True,0,0_872,0_872
MK075005.fna,0.005,greedy,fastANI,True,0,0_1559,0_1559
MK075006.fna,0.005,greedy,fastANI,True,0,0_1050,0_1050
MK084630.fna,0.005,greedy,fastANI,True,0,0_2528,0_2528
MK085976.fna,0.005,greedy,fastANI,False,0,0_1614,0_1614
MK125140.fna,0.005,greedy,fastANI,True,0,0_1289,0_1289
MK202159.fna,0.005,greedy,fastANI,True,0,0_2221,0_2221
MK202160.fna,0.005,greedy,fastANI,True,0,0_2297,0_2297
MK202161.fna,0.005,greedy,fastANI,True,0,0_2099,0_2099
MK211557.fna,0.005,greedy,fastANI,True,0,0_1112,0_1112
MK215646.fna,0.005,greedy,fastANI,True,0,0_143,0_143
MK250904.fna,0.005,greedy,fastANI,False,0,0_366,0_366
MK268686.fna,0.005,greedy,fastANI,True,0,0_312,0_312
MK284526.fna,0.005,greedy,fastANI,True,0,0_2491,0_2491
MK284527.fna,0.005,greedy,fastANI,True,0,0_2507,0_2507
MK284528.fna,0.005,greedy,fastANI,True,0,0_2495,0_2495
MK288021.fna,0.005,greedy,fastANI,True,0,0_112,0_112
MK288022.fna,0.005,greedy,fastANI,True,0,0_622,0_622
MK290764.fna,0.005,greedy,fastANI,True,0,0_1167,0_1167
MK301437.fna,0.005,greedy,fastANI,True,0,0_2378,0_2378
MK301438.fna,0.005,greedy,fastANI,True,0,0_2278,0_2278
MK301439.fna,0.005,greedy,fastANI,True,0,0_2460,0_2460
MK301440.fna,0.005,greedy,fastANI,True,0,0_2330,0_2330
MK301441.fna,0.005,greedy,fastANI,True,0,0_2246,0_2246
MK301442.fna,0.005,greedy,fastANI,True,0,0_2579,0_2579
MK301443.fna,0.005,greedy,fastANI,False,0,0_2579,0_2579
MK310228.fna,0.005,greedy,fastANI,True,0,0_2516,0_2516
MK331930.fna,0.005,greedy,fastANI,False,0,0_269,0_269
MK331931.fna,0.005,greedy,fastANI,True,0,0_269,0_269
MK348510.fna,0.005,greedy,fastANI,True,0,0_1002,0_1002
MK359990.fna,0.005,greedy,fastANI,True,0,0_703,0_703
MK360024.fna,0.005,greedy,fastANI,True,0,0_1430,0_1430
MK360025.fna,0.005,greedy,fastANI,True,0,0_2650,0_2650
MK417514.fna,0.005,greedy,fastANI,True,0,0_277,0_277
MK417515.fna,0.005,greedy,fastANI,True,0,0_232,0_232
MK417516.fna,0.005,greedy,fastANI,True,0,0_249,0_249
MK448665.fna,0.005,greedy,fastANI,True,0,0_1761,0_1761
MK448666.fna,0.005,greedy,fastANI,True,0,0_1792,0_1792
MK448667.fna,0.005,greedy,fastANI,False,0,0_805,0_805
MK448668.fna,0.005,greedy,fastANI,False,0,0_1792,0_1792
MK448669.fna,0.005,greedy,fastANI,True,0,0_1911,0_1911
MK448670.fna,0.005,greedy,fastANI,False,0,0_1792,0_1792
MK448671.fna,0.005,greedy,fastANI,True,0,0_1673,0_1673
MK448672.fna,0.005,greedy,fastANI,True,0,0_1526,0_1526
MK448673.fna,0.005,greedy,fastANI,True,0,0_898,0_898
MK448674.fna,0.005,greedy,fastANI,True,0,0_1843,0_1843
MK448675.fna,0.005,greedy,fastANI,True,0,0_1255,0_1255
MK448676.fna,0.005,greedy,fastANI,True,0,0_1013,0_1013
MK448677.fna,0.005,greedy,fastANI,True,0,0_1764,0_1764
MK448678.fna,0.005,greedy,fastANI,True,0,0_1618,0_1618
MK448679.fna,0.005,greedy,fastANI,True,0,0_1855,0_1855
MK448680.fna,0.005,greedy,fastANI,True,0,0_2011,0_2011
MK448681.fna,0.005,greedy,fastANI,True,0,0_1243,0_1243
MK448682.fna,0.005,greedy,fastANI,True,0,0_1811,0_1811
MK448683.fna,0.005,greedy,fastANI,True,0,0_1318,0_1318
MK448684.fna,0.005,greedy,fastANI,False,0,0_1778,0_1778
MK448685.fna,0.005,greedy,fastANI,False,0,0_1961,0_1961
MK448686.fna,0.005,greedy,fastANI,True,0,0_1524,0_1524
MK448687.fna,0.005,greedy,fastANI,True,0,0_1980,0_1980
MK448688.fna,0.005,greedy,fastANI,False,0,0_1209,0_1209
MK448689.fna,0.005,greedy,fastANI,False,0,0_1482,0_1482
MK448690.fna,0.005,greedy,fastANI,True,0,0_1060,0_1060
MK448691.fna,0.005,greedy,fastANI,False,0,0_1621,0_1621
MK448692.fna,0.005,greedy,fastANI,True,0,0_1030,0_1030
MK448693.fna,0.005,greedy,fastANI,False,0,0_1504,0_1504
MK448694.fna,0.005,greedy,fastANI,True,0,0_1357,0_1357
MK448695.fna,0.005,greedy,fastANI,True,0,0_2204,0_2204
MK448696.fna,0.005,greedy,fastANI,False,0,0_1504,0_1504
MK448697.fna,0.005,greedy,fastANI,False,0,0_1504,0_1504
MK448698.fna,0.005,greedy,fastANI,True,0,0_2478,0_2478
MK448699.fna,0.005,greedy,fastANI,False,0,0_1504,0_1504
MK448700.fna,0.005,greedy,fastANI,True,0,0_1037,0_1037
MK448701.fna,0.005,greedy,fastANI,True,0,0_2100,0_2100
MK448702.fna,0.005,greedy,fastANI,True,0,0_1312,0_1312
MK448703.fna,0.005,greedy,fastANI,True,0,0_1004,0_1004
MK448704.fna,0.005,greedy,fastANI,True,0,0_1518,0_1518
MK448705.fna,0.005,greedy,fastANI,True,0,0_1539,0_1539
MK448706.fna,0.005,greedy,fastANI,True,0,0_2002,0_2002
MK448707.fna,0.005,greedy,fastANI,True,0,0_1283,0_1283
MK448708.fna,0.005,greedy,fastANI,False,0,0_1757,0_1757
MK448709.fna,0.005,greedy,fastANI,True,0,0_1584,0_1584
MK448710.fna,0.005,greedy,fastANI,False,0,0_1584,0_1584
MK448711.fna,0.005,greedy,fastANI,True,0,0_1008,0_1008
MK448712.fna,0.005,greedy,fastANI,True,0,0_2487,0_2487
MK448713.fna,0.005,greedy,fastANI,False,0,0_702,0_702
MK448714.fna,0.005,greedy,fastANI,True,0,0_1935,0_1935
MK448715.fna,0.005,greedy,fastANI,True,0,0_2017,0_2017
MK448716.fna,0.005,greedy,fastANI,True,0,0_1358,0_1358
MK448717.fna,0.005,greedy,fastANI,False,0,0_816,0_816
MK448718.fna,0.005,greedy,fastANI,True,0,0_1429,0_1429
MK448719.fna,0.005,greedy,fastANI,True,0,0_1575,0_1575
MK448720.fna,0.005,greedy,fastANI,True,0,0_2523,0_2523
MK448721.fna,0.005,greedy,fastANI,True,0,0_2115,0_2115
MK448722.fna,0.005,greedy,fastANI,True,0,0_1927,0_1927
MK448723.fna,0.005,greedy,fastANI,True,0,0_1473,0_1473
MK448724.fna,0.005,greedy,fastANI,True,0,0_1822,0_1822
MK448725.fna,0.005,greedy,fastANI,False,0,0_2342,0_2342
MK448726.fna,0.005,greedy,fastANI,True,0,0_2123,0_2123
MK448727.fna,0.005,greedy,fastANI,True,0,0_1609,0_1609
MK448728.fna,0.005,greedy,fastANI,True,0,0_2109,0_2109
MK448729.fna,0.005,greedy,fastANI,True,0,0_1621,0_1621
MK448730.fna,0.005,greedy,fastANI,True,0,0_1508,0_1508
MK448731.fna,0.005,greedy,fastANI,True,0,0_2008,0_2008
MK448732.fna,0.005,greedy,fastANI,True,0,0_2064,0_2064
MK448733.fna,0.005,greedy,fastANI,True,0,0_1838,0_1838
MK448734.fna,0.005,greedy,fastANI,True,0,0_2357,0_2357
MK448735.fna,0.005,greedy,fastANI,True,0,0_1842,0_1842
MK448736.fna,0.005,greedy,fastANI,False,0,0_1715,0_1715
MK448737.fna,0.005,greedy,fastANI,True,0,0_1875,0_1875
MK448738.fna,0.005,greedy,fastANI,True,0,0_1643,0_1643
