genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
MG029509.fna,0.005,greedy,fastANI,True,0,0_957,0_957
MG029510.fna,0.005,greedy,fastANI,True,0,0_1653,0_1653
MG029511.fna,0.005,greedy,fastANI,True,0,0_901,0_901
MG029512.fna,0.005,greedy,fastANI,False,0,0_1181,0_1181
MG029513.fna,0.005,greedy,fastANI,True,0,0_870,0_870
MG029514.fna,0.005,greedy,fastANI,True,0,0_897,0_897
MG029515.fna,0.005,greedy,fastANI,False,0,0_867,0_867
MG029516.fna,0.005,greedy,fastANI,False,0,0_895,0_895
MG029517.fna,0.005,greedy,fastANI,False,0,0_895,0_895
MG029518.fna,0.005,greedy,fastANI,True,0,0_910,0_910
MG252693.fna,0.005,greedy,fastANI,True,0,0_579,0_579
MG253647.fna,0.005,greedy,fastANI,True,0,0_2352,0_2352
MG253648.fna,0.005,greedy,fastANI,True,0,0_2341,0_2341
MG253649.fna,0.005,greedy,fastANI,True,0,0_2362,0_2362
MG253650.fna,0.005,greedy,fastANI,False,0,0_2361,0_2361
MG253651.fna,0.005,greedy,fastANI,True,0,0_2365,0_2365
MG253652.fna,0.005,greedy,fastANI,True,0,0_2373,0_2373
MG253653.fna,0.005,greedy,fastANI,True,0,0_2376,0_2376
MG264739.fna,0.005,greedy,fastANI,True,0,0_1482,0_1482
MG309717.fna,0.005,greedy,fastANI,False,0,0_2372,0_2372
MG309718.fna,0.005,greedy,fastANI,False,0,0_2372,0_2372
MG557618.fna,0.005,greedy,fastANI,False,0,0_203,0_203
MG557619.fna,0.005,greedy,fastANI,True,0,0_1165,0_1165
MG557979.fna,0.005,greedy,fastANI,True,0,0_294,0_294
MG564297.fna,0.005,greedy,fastANI,True,0,0_1374,0_1374
MG584725.fna,0.005,greedy,fastANI,True,0,0_2554,0_2554
MG602477.fna,0.005,greedy,fastANI,True,0,0_137,0_137
MG656408.fna,0.005,greedy,fastANI,True,0,0_228,0_228
MG708273.fna,0.005,greedy,fastANI,True,0,0_2156,0_2156
MG708274.fna,0.005,greedy,fastANI,True,0,0_1693,0_1693
MG708275.fna,0.005,greedy,fastANI,True,0,0_1340,0_1340
MG708276.fna,0.005,greedy,fastANI,True,0,0_1294,0_1294
MG710484.fna,0.005,greedy,fastANI,True,0,0_1220,0_1220
MG711460.fna,0.005,greedy,fastANI,True,0,0_1860,0_1860
MG711461.fna,0.005,greedy,fastANI,True,0,0_842,0_842
MG711462.fna,0.005,greedy,fastANI,True,0,0_818,0_818
MG711463.fna,0.005,greedy,fastANI,True,0,0_662,0_662
MG711464.fna,0.005,greedy,fastANI,True,0,0_2101,0_2101
MG711465.fna,0.005,greedy,fastANI,True,0,0_627,0_627
MG711466.fna,0.005,greedy,fastANI,True,0,0_744,0_744
MG711467.fna,0.005,greedy,fastANI,True,0,0_754,0_754
MG721208.fna,0.005,greedy,fastANI,True,0,0_276,0_276
MG727695.fna,0.005,greedy,fastANI,True,0,0_1560,0_1560
MG727696.fna,0.005,greedy,fastANI,False,0,0_1725,0_1725
MG727697.fna,0.005,greedy,fastANI,True,0,0_1349,0_1349
MG727698.fna,0.005,greedy,fastANI,True,0,0_1423,0_1423
MG727699.fna,0.005,greedy,fastANI,False,0,0_1492,0_1492
MG727700.fna,0.005,greedy,fastANI,True,0,0_1741,0_1741
MG727701.fna,0.005,greedy,fastANI,True,0,0_1198,0_1198
MG727702.fna,0.005,greedy,fastANI,True,0,0_1529,0_1529
MG744354.fna,0.005,greedy,fastANI,True,0,0_565,0_565
MG763894.fna,0.005,greedy,fastANI,True,0,0_103,0_103
MG765274.fna,0.005,greedy,fastANI,True,0,0_580,0_580
MG765275.fna,0.005,greedy,fastANI,True,0,0_1738,0_1738
MG765276.fna,0.005,greedy,fastANI,True,0,0_577,0_577
MG765277.fna,0.005,greedy,fastANI,True,0,0_341,0_341
MG765278.fna,0.005,greedy,fastANI,True,0,0_1639,0_1639
MG765279.fna,0.005,greedy,fastANI,True,0,0_380,0_380
MG766218.fna,0.005,greedy,fastANI,False,0,0_2662,0_2662
MG766219.fna,0.005,greedy,fastANI,True,0,0_2662,0_2662
MG770897.fna,0.005,greedy,fastANI,True,0,0_941,0_941
MG779474.fna,0.005,greedy,fastANI,True,0,0_2204,0_2204
MG784342.fna,0.005,greedy,fastANI,True,0,0_1254,0_1254
MG788324.fna,0.005,greedy,fastANI,True,0,0_597,0_597
MG913376.fna,0.005,greedy,fastANI,True,0,0_2266,0_2266
MG967616.fna,0.005,greedy,fastANI,True,0,0_568,0_568
MG967617.fna,0.005,greedy,fastANI,False,0,0_568,0_568
MG967618.fna,0.005,greedy,fastANI,True,0,0_560,0_560
MG969427.fna,0.005,greedy,fastANI,True,0,0_1393,0_1393
MG983742.fna,0.005,greedy,fastANI,True,0,0_780,0_780
MH000602.fna,0.005,greedy,fastANI,True,0,0_1876,0_1876
MH000603.fna,0.005,greedy,fastANI,True,0,0_1748,0_1748
MH000604.fna,0.005,greedy,fastANI,True,0,0_2100,0_2100
MH028956.fna,0.005,greedy,fastANI,True,0,0_224,0_224
MH078572.fna,0.005,greedy,fastANI,True,0,0_284,0_284
MH107118.fna,0.005,greedy,fastANI,True,0,0_2686,0_2686
MH107769.fna,0.005,greedy,fastANI,True,0,0_198,0_198
MH136584.fna,0.005,greedy,fastANI,False,0,0_230,0_230
MH159197.fna,0.005,greedy,fastANI,True,0,0_328,0_328
MH193369.fna,0.005,greedy,fastANI,True,0,0_1379,0_1379
MH203383.fna,0.005,greedy,fastANI,True,0,0_1399,0_1399
MH203384.fna,0.005,greedy,fastANI,True,0,0_1394,0_1394
MH220877.fna,0.005,greedy,fastANI,True,0,0_1519,0_1519
MH248069.fna,0.005,greedy,fastANI,True,0,0_2645,0_2645
MH299806.fna,0.005,greedy,fastANI,False,0,0_611,0_611
MH321490.fna,0.005,greedy,fastANI,True,0,0_327,0_327
MH321491.fna,0.005,greedy,fastANI,True,0,0_292,0_292
MH321492.fna,0.005,greedy,fastANI,True,0,0_1096,0_1096
MH341451.fna,0.005,greedy,fastANI,True,0,0_1650,0_1650
MH341452.fna,0.005,greedy,fastANI,True,0,0_1552,0_1552
MH341453.fna,0.005,greedy,fastANI,True,0,0_839,0_839
MH355583.fna,0.005,greedy,fastANI,True,0,0_1472,0_1472
MH356730.fna,0.005,greedy,fastANI,True,0,0_540,0_540
MH375074.fna,0.005,greedy,fastANI,True,0,0_1389,0_1389
MH375593.fna,0.005,greedy,fastANI,True,0,0_1426,0_1426
MH375594.fna,0.005,greedy,fastANI,True,0,0_1764,0_1764
MH375595.fna,0.005,greedy,fastANI,True,0,0_1833,0_1833
MH375596.fna,0.005,greedy,fastANI,True,0,0_1228,0_1228
MH375597.fna,0.005,greedy,fastANI,False,0,0_1914,0_1914
MH375598.fna,0.005,greedy,fastANI,True,0,0_1917,0_1917
MH375599.fna,0.005,greedy,fastANI,True,0,0_2052,0_2052
MH375600.fna,0.005,greedy,fastANI,True,0,0_1968,0_1968
MH384259.fna,0.005,greedy,fastANI,True,0,0_1053,0_1053
MH384260.fna,0.005,greedy,fastANI,True,0,0_1092,0_1092
MH384261.fna,0.005,greedy,fastANI,True,0,0_894,0_894
MH393889.fna,0.005,greedy,fastANI,True,0,0_2578,0_2578
MH401414.fna,0.005,greedy,fastANI,False,0,0_1059,0_1059
MH401415.fna,0.005,greedy,fastANI,False,0,0_1059,0_1059
MH401416.fna,0.005,greedy,fastANI,True,0,0_1152,0_1152
MH431930.fna,0.005,greedy,fastANI,True,0,0_1439,0_1439
MH431931.fna,0.005,greedy,fastANI,True,0,0_1105,0_1105
MH431932.fna,0.005,greedy,fastANI,False,0,0_1667,0_1667
MH431933.fna,0.005,greedy,fastANI,True,0,0_1667,0_1667
MH431934.fna,0.005,greedy,fastANI,True,0,0_1659,0_1659
MH431935.fna,0.005,greedy,fastANI,True,0,0_1492,0_1492
MH431936.fna,0.005,greedy,fastANI,True,0,0_1403,0_1403
MH431937.fna,0.005,greedy,fastANI,True,0,0_1734,0_1734
MH431938.fna,0.005,greedy,fastANI,True,0,0_723,0_723
MH454076.fna,0.005,greedy,fastANI,True,0,0_708,0_708
MH454077.fna,0.005,greedy,fastANI,False,0,0_1667,0_1667
MH454078.fna,0.005,greedy,fastANI,True,0,0_1645,0_1645
MH454079.fna,0.005,greedy,fastANI,True,0,0_1664,0_1664
MH454080.fna,0.005,greedy,fastANI,True,0,0_709,0_709
MH454081.fna,0.005,greedy,fastANI,False,0,0_1439,0_1439
MH454082.fna,0.005,greedy,fastANI,False,0,0_1659,0_1659
MH454083.fna,0.005,greedy,fastANI,True,0,0_1731,0_1731
MH454084.fna,0.005,greedy,fastANI,False,0,0_1492,0_1492
MH458951.fna,0.005,greedy,fastANI,True,0,0_824,0_824
MH460824.fna,0.005,greedy,fastANI,True,0,0_802,0_802
MH460825.fna,0.005,greedy,fastANI,True,0,0_719,0_719
MH460826.fna,0.005,greedy,fastANI,False,0,0_730,0_730
MH460827.fna,0.005,greedy,fastANI,True,0,0_730,0_730
MH487649.fna,0.005,greedy,fastANI,True,0,0_129,0_129
MH538193.fna,0.005,greedy,fastANI,True,0,0_300,0_300
MH542234.fna,0.005,greedy,fastANI,True,0,0_336,0_336
MH598512.fna,0.005,greedy,fastANI,True,0,0_1202,0_1202
MH606185.fna,0.005,greedy,fastANI,True,0,0_186,0_186
MH618488.fna,0.005,greedy,fastANI,True,0,0_677,0_677
MH638309.fna,0.005,greedy,fastANI,False,0,0_49,0_49
MH638310.fna,0.005,greedy,fastANI,True,0,0_89,0_89
MH638311.fna,0.005,greedy,fastANI,True,0,0_88,0_88
MH638312.fna,0.005,greedy,fastANI,True,0,0_44,0_44
MH707426.fna,0.005,greedy,fastANI,True,0,0_2570,0_2570
MH707427.fna,0.005,greedy,fastANI,False,0,0_2570,0_2570
MH707428.fna,0.005,greedy,fastANI,True,0,0_2592,0_2592
MH707429.fna,0.005,greedy,fastANI,True,0,0_147,0_147
MH707430.fna,0.005,greedy,fastANI,True,0,0_733,0_733
MH707431.fna,0.005,greedy,fastANI,True,0,0_167,0_167
MH707432.fna,0.005,greedy,fastANI,True,0,0_216,0_216
MH707433.fna,0.005,greedy,fastANI,True,0,0_150,0_150
MH707434.fna,0.005,greedy,fastANI,True,0,0_710,0_710
MH707435.fna,0.005,greedy,fastANI,True,0,0_205,0_205
MH707436.fna,0.005,greedy,fastANI,True,0,0_189,0_189
MH729379.fna,0.005,greedy,fastANI,True,0,0_449,0_449
MH752385.fna,0.005,greedy,fastANI,True,0,0_1030,0_1030
MH779518.fna,0.005,greedy,fastANI,True,0,0_2539,0_2539
MH779519.fna,0.005,greedy,fastANI,True,0,0_2524,0_2524
MH779520.fna,0.005,greedy,fastANI,True,0,0_2523,0_2523
MH779521.fna,0.005,greedy,fastANI,True,0,0_2517,0_2517
MH779522.fna,0.005,greedy,fastANI,True,0,0_2513,0_2513
MH779523.fna,0.005,greedy,fastANI,True,0,0_2475,0_2475
MH779524.fna,0.005,greedy,fastANI,True,0,0_2512,0_2512
MH779525.fna,0.005,greedy,fastANI,True,0,0_2521,0_2521
MH779526.fna,0.005,greedy,fastANI,True,0,0_2510,0_2510
MH779527.fna,0.005,greedy,fastANI,True,0,0_2489,0_2489
MH791397.fna,0.005,greedy,fastANI,True,0,0_213,0_213
MH791415.fna,0.005,greedy,fastANI,True,0,0_672,0_672
MH809528.fna,0.005,greedy,fastANI,True,0,0_1622,0_1622
MH809529.fna,0.005,greedy,fastANI,True,0,0_404,0_404
MH809530.fna,0.005,greedy,fastANI,True,0,0_330,0_330
MH809531.fna,0.005,greedy,fastANI,True,0,0_359,0_359
MH817022.fna,0.005,greedy,fastANI,False,0,0_2456,0_2456
MH837542.fna,0.005,greedy,fastANI,True,0,0_1080,0_1080
MH837543.fna,0.005,greedy,fastANI,True,0,0_1032,0_1032
MH844528.fna,0.005,greedy,fastANI,False,0,0_210,0_210
MH844529.fna,0.005,greedy,fastANI,True,0,0_210,0_210
MH853355.fna,0.005,greedy,fastANI,True,0,0_1784,0_1784
MH853356.fna,0.005,greedy,fastANI,True,0,0_964,0_964
MH853357.fna,0.005,greedy,fastANI,True,0,0_2224,0_2224
MH853358.fna,0.005,greedy,fastANI,False,0,0_1784,0_1784
MH880817.fna,0.005,greedy,fastANI,True,0,0_192,0_192
MH884508.fna,0.005,greedy,fastANI,True,0,0_109,0_109
MH884509.fna,0.005,greedy,fastANI,True,0,0_659,0_659
MH884512.fna,0.005,greedy,fastANI,True,0,0_741,0_741
MH884513.fna,0.005,greedy,fastANI,True,0,0_798,0_798
MH884514.fna,0.005,greedy,fastANI,True,0,0_847,0_847
MH892350.fna,0.005,greedy,fastANI,True,0,0_2230,0_2230
MH892351.fna,0.005,greedy,fastANI,True,0,0_2087,0_2087
MH892352.fna,0.005,greedy,fastANI,True,0,0_2036,0_2036
MH892353.fna,0.005,greedy,fastANI,True,0,0_1810,0_1810
MH892354.fna,0.005,greedy,fastANI,True,0,0_1814,0_1814
MH892355.fna,0.005,greedy,fastANI,True,0,0_2062,0_2062
MH892356.fna,0.005,greedy,fastANI,True,0,0_1991,0_1991
MH892357.fna,0.005,greedy,fastANI,True,0,0_2116,0_2116
MH892358.fna,0.005,greedy,fastANI,True,0,0_2110,0_2110
MH892359.fna,0.005,greedy,fastANI,True,0,0_2079,0_2079
MH892360.fna,0.005,greedy,fastANI,True,0,0_1900,0_1900
MH892361.fna,0.005,greedy,fastANI,True,0,0_1988,0_1988
MH892362.fna,0.005,greedy,fastANI,True,0,0_1866,0_1866
MH892363.fna,0.005,greedy,fastANI,True,0,0_1936,0_1936
MH892364.fna,0.005,greedy,fastANI,True,0,0_2084,0_2084
MH892365.fna,0.005,greedy,fastANI,False,0,0_2205,0_2205
MH892366.fna,0.005,greedy,fastANI,True,0,0_2035,0_2035
MH892367.fna,0.005,greedy,fastANI,True,0,0_2005,0_2005
MH892368.fna,0.005,greedy,fastANI,True,0,0_2205,0_2205
MH892369.fna,0.005,greedy,fastANI,False,0,0_2235,0_2235
MH892370.fna,0.005,greedy,fastANI,False,0,0_2205,0_2205
MH892371.fna,0.005,greedy,fastANI,True,0,0_2235,0_2235
MH892372.fna,0.005,greedy,fastANI,False,0,0_2205,0_2205
MH892373.fna,0.005,greedy,fastANI,True,0,0_2114,0_2114
MH892374.fna,0.005,greedy,fastANI,True,0,0_2231,0_2231
MH892375.fna,0.005,greedy,fastANI,True,0,0_2094,0_2094
MH892376.fna,0.005,greedy,fastANI,True,0,0_2015,0_2015
MH892377.fna,0.005,greedy,fastANI,False,0,0_1864,0_1864
MH892378.fna,0.005,greedy,fastANI,True,0,0_1864,0_1864
MH892379.fna,0.005,greedy,fastANI,True,0,0_1983,0_1983
MH892380.fna,0.005,greedy,fastANI,False,0,0_1983,0_1983
MH892381.fna,0.005,greedy,fastANI,True,0,0_1941,0_1941
MH892382.fna,0.005,greedy,fastANI,True,0,0_2020,0_2020
MH892383.fna,0.005,greedy,fastANI,True,0,0_1865,0_1865
MH892384.fna,0.005,greedy,fastANI,False,0,0_1865,0_1865
MH892385.fna,0.005,greedy,fastANI,False,0,0_1865,0_1865
MH937457.fna,0.005,greedy,fastANI,True,0,0_1678,0_1678
MH937458.fna,0.005,greedy,fastANI,True,0,0_1827,0_1827
MH937459.fna,0.005,greedy,fastANI,True,0,0_1955,0_1955
MH937460.fna,0.005,greedy,fastANI,True,0,0_1445,0_1445
MH937461.fna,0.005,greedy,fastANI,True,0,0_1952,0_1952
MH937462.fna,0.005,greedy,fastANI,True,0,0_1661,0_1661
MH937463.fna,0.005,greedy,fastANI,True,0,0_1447,0_1447
MH937464.fna,0.005,greedy,fastANI,True,0,0_1823,0_1823
MH937465.fna,0.005,greedy,fastANI,True,0,0_1692,0_1692
MH937466.fna,0.005,greedy,fastANI,True,0,0_1868,0_1868
MH937467.fna,0.005,greedy,fastANI,True,0,0_1508,0_1508
MH937468.fna,0.005,greedy,fastANI,True,0,0_1924,0_1924
MH937469.fna,0.005,greedy,fastANI,True,0,0_1801,0_1801
MH937470.fna,0.005,greedy,fastANI,True,0,0_2041,0_2041
MH937471.fna,0.005,greedy,fastANI,True,0,0_1798,0_1798
MH937472.fna,0.005,greedy,fastANI,True,0,0_2107,0_2107
MH937473.fna,0.005,greedy,fastANI,True,0,0_1390,0_1390
MH937474.fna,0.005,greedy,fastANI,True,0,0_1892,0_1892
MH937475.fna,0.005,greedy,fastANI,True,0,0_1878,0_1878
MH937476.fna,0.005,greedy,fastANI,True,0,0_2226,0_2226
MH937477.fna,0.005,greedy,fastANI,True,0,0_1993,0_1993
MH937478.fna,0.005,greedy,fastANI,False,0,0_1882,0_1882
MH937479.fna,0.005,greedy,fastANI,False,0,0_1849,0_1849
MH937480.fna,0.005,greedy,fastANI,True,0,0_1775,0_1775
MH937481.fna,0.005,greedy,fastANI,True,0,0_2086,0_2086
MH937482.fna,0.005,greedy,fastANI,True,0,0_2000,0_2000
MH937483.fna,0.005,greedy,fastANI,True,0,0_1766,0_1766
MH937484.fna,0.005,greedy,fastANI,False,0,0_2033,0_2033
MH937485.fna,0.005,greedy,fastANI,True,0,0_1997,0_1997
MH937486.fna,0.005,greedy,fastANI,True,0,0_1931,0_1931
MH937487.fna,0.005,greedy,fastANI,True,0,0_1934,0_1934
MH937488.fna,0.005,greedy,fastANI,True,0,0_1843,0_1843
MH937489.fna,0.005,greedy,fastANI,True,0,0_2120,0_2120
MH937490.fna,0.005,greedy,fastANI,True,0,0_1895,0_1895
MH937491.fna,0.005,greedy,fastANI,True,0,0_1871,0_1871
MH937492.fna,0.005,greedy,fastANI,True,0,0_1940,0_1940
MH937493.fna,0.005,greedy,fastANI,True,0,0_1623,0_1623
MH937494.fna,0.005,greedy,fastANI,True,0,0_1227,0_1227
MH937495.fna,0.005,greedy,fastANI,True,0,0_2098,0_2098
MH937496.fna,0.005,greedy,fastANI,False,0,0_2038,0_2038
MH937497.fna,0.005,greedy,fastANI,True,0,0_2038,0_2038
MH937498.fna,0.005,greedy,fastANI,True,0,0_2033,0_2033
MH937499.fna,0.005,greedy,fastANI,True,0,0_1497,0_1497
MH937500.fna,0.005,greedy,fastANI,True,0,0_2078,0_2078
MH937501.fna,0.005,greedy,fastANI,False,0,0_2108,0_2108
MH937502.fna,0.005,greedy,fastANI,True,0,0_1882,0_1882
MH937503.fna,0.005,greedy,fastANI,True,0,0_1849,0_1849
MH937504.fna,0.005,greedy,fastANI,True,0,0_1825,0_1825
MH937505.fna,0.005,greedy,fastANI,True,0,0_2125,0_2125
MH937506.fna,0.005,greedy,fastANI,True,0,0_1603,0_1603
MH937507.fna,0.005,greedy,fastANI,True,0,0_1990,0_1990
MH937508.fna,0.005,greedy,fastANI,True,0,0_2028,0_2028
MH937509.fna,0.005,greedy,fastANI,True,0,0_1573,0_1573
MH937510.fna,0.005,greedy,fastANI,True,0,0_1838,0_1838
MH937511.fna,0.005,greedy,fastANI,True,0,0_1972,0_1972
MH972260.fna,0.005,greedy,fastANI,True,0,0_2660,0_2660
MH972261.fna,0.005,greedy,fastANI,True,0,0_2610,0_2610
MH972262.fna,0.005,greedy,fastANI,True,0,0_2612,0_2612
MH972263.fna,0.005,greedy,fastANI,True,0,0_2600,0_2600
MH973661.fna,0.005,greedy,fastANI,True,0,0_1842,0_1842
MH973662.fna,0.005,greedy,fastANI,True,0,0_1935,0_1935
MH973663.fna,0.005,greedy,fastANI,True,0,0_2232,0_2232
MH983004.fna,0.005,greedy,fastANI,True,0,0_1411,0_1411
MH999279.fna,0.005,greedy,fastANI,True,0,0_2626,0_2626
MH999280.fna,0.005,greedy,fastANI,True,0,0_1556,0_1556
MK017819.fna,0.005,greedy,fastANI,True,0,0_776,0_776
MK017820.fna,0.005,greedy,fastANI,True,0,0_2580,0_2580
MK044828.fna,0.005,greedy,fastANI,True,0,0_2089,0_2089
MK044829.fna,0.005,greedy,fastANI,True,0,0_1557,0_1557
MK075001.fna,0.005,greedy,fastANI,True,0,0_937,0_937
MK075002.fna,0.005,greedy,fastANI,True,0,0_1019,0_1019
MK075003.fna,0.005,greedy,fastANI,True,0,0_1171,0_1171
MK075004.fna,0.005,greedy,fastANI,True,0,0_812,0_812
MK075005.fna,0.005,greedy,fastANI,True,0,0_1499,0_1499
MK075006.fna,0.005,greedy,fastANI,True,0,0_990,0_990
MK084630.fna,0.005,greedy,fastANI,True,0,0_2468,0_2468
MK085976.fna,0.005,greedy,fastANI,False,0,0_1554,0_1554
MK125140.fna,0.005,greedy,fastANI,True,0,0_1229,0_1229
MK202159.fna,0.005,greedy,fastANI,True,0,0_2161,0_2161
MK202160.fna,0.005,greedy,fastANI,True,0,0_2237,0_2237
MK202161.fna,0.005,greedy,fastANI,True,0,0_2039,0_2039
MK211557.fna,0.005,greedy,fastANI,True,0,0_1052,0_1052
MK215646.fna,0.005,greedy,fastANI,True,0,0_138,0_138
MK250904.fna,0.005,greedy,fastANI,False,0,0_328,0_328
MK268686.fna,0.005,greedy,fastANI,True,0,0_278,0_278
MK284526.fna,0.005,greedy,fastANI,True,0,0_2431,0_2431
MK284527.fna,0.005,greedy,fastANI,True,0,0_2447,0_2447
MK284528.fna,0.005,greedy,fastANI,True,0,0_2435,0_2435
MK288021.fna,0.005,greedy,fastANI,True,0,0_108,0_108
MK288022.fna,0.005,greedy,fastANI,True,0,0_566,0_566
MK290764.fna,0.005,greedy,fastANI,True,0,0_1107,0_1107
MK301437.fna,0.005,greedy,fastANI,True,0,0_2318,0_2318
MK301438.fna,0.005,greedy,fastANI,True,0,0_2218,0_2218
MK301439.fna,0.005,greedy,fastANI,True,0,0_2400,0_2400
MK301440.fna,0.005,greedy,fastANI,True,0,0_2270,0_2270
MK301441.fna,0.005,greedy,fastANI,True,0,0_2186,0_2186
MK301442.fna,0.005,greedy,fastANI,True,0,0_2519,0_2519
MK301443.fna,0.005,greedy,fastANI,False,0,0_2519,0_2519
MK310228.fna,0.005,greedy,fastANI,True,0,0_2456,0_2456
MK331930.fna,0.005,greedy,fastANI,False,0,0_228,0_228
MK331931.fna,0.005,greedy,fastANI,False,0,0_228,0_228
MK348510.fna,0.005,greedy,fastANI,True,0,0_942,0_942
MK359990.fna,0.005,greedy,fastANI,True,0,0_643,0_643
MK360024.fna,0.005,greedy,fastANI,True,0,0_1370,0_1370
MK360025.fna,0.005,greedy,fastANI,True,0,0_2590,0_2590
MK417514.fna,0.005,greedy,fastANI,False,0,0_228,0_228
MK417515.fna,0.005,greedy,fastANI,True,0,0_225,0_225
MK417516.fna,0.005,greedy,fastANI,False,0,0_230,0_230
MK448665.fna,0.005,greedy,fastANI,True,0,0_1701,0_1701
MK448666.fna,0.005,greedy,fastANI,True,0,0_1732,0_1732
MK448667.fna,0.005,greedy,fastANI,False,0,0_745,0_745
MK448668.fna,0.005,greedy,fastANI,False,0,0_1732,0_1732
MK448669.fna,0.005,greedy,fastANI,True,0,0_1851,0_1851
MK448670.fna,0.005,greedy,fastANI,False,0,0_1732,0_1732
MK448671.fna,0.005,greedy,fastANI,True,0,0_1613,0_1613
MK448672.fna,0.005,greedy,fastANI,True,0,0_1466,0_1466
MK448673.fna,0.005,greedy,fastANI,True,0,0_838,0_838
MK448674.fna,0.005,greedy,fastANI,True,0,0_1783,0_1783
MK448675.fna,0.005,greedy,fastANI,True,0,0_1195,0_1195
MK448676.fna,0.005,greedy,fastANI,True,0,0_953,0_953
MK448677.fna,0.005,greedy,fastANI,True,0,0_1704,0_1704
MK448678.fna,0.005,greedy,fastANI,True,0,0_1558,0_1558
MK448679.fna,0.005,greedy,fastANI,True,0,0_1795,0_1795
MK448680.fna,0.005,greedy,fastANI,True,0,0_1951,0_1951
MK448681.fna,0.005,greedy,fastANI,True,0,0_1183,0_1183
MK448682.fna,0.005,greedy,fastANI,True,0,0_1751,0_1751
MK448683.fna,0.005,greedy,fastANI,True,0,0_1258,0_1258
MK448684.fna,0.005,greedy,fastANI,False,0,0_1718,0_1718
MK448685.fna,0.005,greedy,fastANI,False,0,0_1901,0_1901
MK448686.fna,0.005,greedy,fastANI,True,0,0_1464,0_1464
MK448687.fna,0.005,greedy,fastANI,True,0,0_1920,0_1920
MK448688.fna,0.005,greedy,fastANI,False,0,0_1149,0_1149
MK448689.fna,0.005,greedy,fastANI,False,0,0_1422,0_1422
MK448690.fna,0.005,greedy,fastANI,True,0,0_1000,0_1000
MK448691.fna,0.005,greedy,fastANI,False,0,0_1561,0_1561
MK448692.fna,0.005,greedy,fastANI,True,0,0_970,0_970
MK448693.fna,0.005,greedy,fastANI,False,0,0_1444,0_1444
MK448694.fna,0.005,greedy,fastANI,True,0,0_1297,0_1297
MK448695.fna,0.005,greedy,fastANI,True,0,0_2144,0_2144
MK448696.fna,0.005,greedy,fastANI,False,0,0_1444,0_1444
MK448697.fna,0.005,greedy,fastANI,False,0,0_1444,0_1444
MK448698.fna,0.005,greedy,fastANI,True,0,0_2418,0_2418
MK448699.fna,0.005,greedy,fastANI,False,0,0_1444,0_1444
MK448700.fna,0.005,greedy,fastANI,True,0,0_977,0_977
MK448701.fna,0.005,greedy,fastANI,True,0,0_2040,0_2040
MK448702.fna,0.005,greedy,fastANI,True,0,0_1252,0_1252
MK448703.fna,0.005,greedy,fastANI,True,0,0_944,0_944
MK448704.fna,0.005,greedy,fastANI,True,0,0_1458,0_1458
MK448705.fna,0.005,greedy,fastANI,True,0,0_1479,0_1479
MK448706.fna,0.005,greedy,fastANI,True,0,0_1942,0_1942
MK448707.fna,0.005,greedy,fastANI,True,0,0_1223,0_1223
MK448708.fna,0.005,greedy,fastANI,False,0,0_1697,0_1697
MK448709.fna,0.005,greedy,fastANI,True,0,0_1524,0_1524
MK448710.fna,0.005,greedy,fastANI,False,0,0_1524,0_1524
MK448711.fna,0.005,greedy,fastANI,True,0,0_948,0_948
MK448712.fna,0.005,greedy,fastANI,True,0,0_2427,0_2427
MK448713.fna,0.005,greedy,fastANI,False,0,0_642,0_642
MK448714.fna,0.005,greedy,fastANI,True,0,0_1875,0_1875
MK448715.fna,0.005,greedy,fastANI,True,0,0_1957,0_1957
MK448716.fna,0.005,greedy,fastANI,True,0,0_1298,0_1298
MK448717.fna,0.005,greedy,fastANI,False,0,0_756,0_756
MK448718.fna,0.005,greedy,fastANI,True,0,0_1369,0_1369
MK448719.fna,0.005,greedy,fastANI,True,0,0_1515,0_1515
MK448720.fna,0.005,greedy,fastANI,True,0,0_2463,0_2463
MK448721.fna,0.005,greedy,fastANI,True,0,0_2055,0_2055
MK448722.fna,0.005,greedy,fastANI,True,0,0_1867,0_1867
MK448723.fna,0.005,greedy,fastANI,True,0,0_1413,0_1413
MK448724.fna,0.005,greedy,fastANI,True,0,0_1762,0_1762
MK448725.fna,0.005,greedy,fastANI,False,0,0_2282,0_2282
MK448726.fna,0.005,greedy,fastANI,True,0,0_2063,0_2063
MK448727.fna,0.005,greedy,fastANI,True,0,0_1549,0_1549
MK448728.fna,0.005,greedy,fastANI,True,0,0_2049,0_2049
MK448729.fna,0.005,greedy,fastANI,True,0,0_1561,0_1561
MK448730.fna,0.005,greedy,fastANI,True,0,0_1448,0_1448
MK448731.fna,0.005,greedy,fastANI,True,0,0_1948,0_1948
MK448732.fna,0.005,greedy,fastANI,True,0,0_2004,0_2004
MK448733.fna,0.005,greedy,fastANI,True,0,0_1778,0_1778
MK448734.fna,0.005,greedy,fastANI,True,0,0_2297,0_2297
MK448735.fna,0.005,greedy,fastANI,True,0,0_1782,0_1782
MK448736.fna,0.005,greedy,fastANI,False,0,0_1655,0_1655
MK448737.fna,0.005,greedy,fastANI,True,0,0_1815,0_1815
MK448738.fna,0.005,greedy,fastANI,True,0,0_1583,0_1583
